,,Week 3 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Luke Wysong,New Mexico,Auburn,NM,-,-,194,6.00,218,8.54,36.92,2.54,14.5,0.38,0.00,0.00,0.0,0.00
Bru McCoy,Tennessee,KentSt,KentSt,-,-,195,5.98,189,9.14,41.23,3.15,13.1,0.31,0.15,0.08,1.9,0.00
Blair Conwright,North Texas,TxTch,NorTx,-,-,196,5.97,222,8.50,44.09,2.52,17.5,0.26,0.00,0.00,0.0,0.00
Myles Price,Indiana,UCLA,Ind,-,-,197,5.93,139,10.45,42.71,4.52,9.4,0.27,0.62,0.18,3.4,0.00
Jaden Smith,UTEP,Lib,UTEP,-,-,198,5.93,181,9.45,43.46,3.51,12.4,0.26,0.43,0.09,4.8,0.00
Monaray Baldwin,Baylor,AF,AF,-,-,199,5.91,192,9.06,43.42,3.16,13.7,0.24,1.42,0.24,5.9,0.00
Tyson Davis,Central Michigan,Ill,CentMi,-,-,200,5.91,226,8.41,38.50,2.50,15.4,0.33,0.58,0.17,3.4,0.00
Jonah Wilson,Houston,Rice,Rice,-,-,201,5.90,204,8.80,39.60,2.90,13.7,0.32,0.00,0.00,0.0,0.00
Kam Thomas,UTEP,Lib,UTEP,-,-,202,5.88,199,8.88,36.77,3.00,12.3,0.23,3.62,1.00,3.6,0.08
Traeshon Holden,Oregon,OreSt,Oregon,-,-,203,5.87,225,8.48,31.83,2.61,12.2,0.43,0.78,0.17,4.6,0.00
CJ Daniels,LSU,SCar,LSU,-,-,204,5.86,231,8.29,36.06,2.44,14.8,0.38,0.00,0.00,0.0,0.00
Qua'Vez Humphreys,Sam Houston,Hawaii,Hawaii,-,-,205,5.86,209,8.69,38.31,2.82,13.6,0.32,0.97,0.24,4.0,0.00
JP Richardson,TCU,UCF,UCF,-,-,206,5.84,177,9.50,43.32,3.66,11.8,0.23,1.01,0.23,4.4,0.00
Andrel Anthony,Oklahoma,Tulane,Tulane,-,-,207,5.82,228,8.36,44.38,2.54,17.5,0.23,0.00,0.00,0.0,0.00
Chedon James,Fresno State,NMSt,NMSt,-,-,208,5.81,170,9.65,43.68,3.84,11.4,0.24,0.00,0.00,0.0,0.00
Steven McBride,Hawaii,SamHou,Hawaii,-,-,209,5.80,234,8.20,36.62,2.40,15.3,0.36,0.00,0.00,0.0,0.00
Kenari Wilcher,Illinois,CentMi,CentMi,-,-,210,5.77,159,9.94,47.75,4.17,11.5,0.17,0.00,0.00,0.0,0.00
Chase Lane,Georgia Tech,VMI,VMI,-,-,211,5.74,219,8.52,40.74,2.78,14.7,0.28,0.00,0.00,0.0,0.00
Hudson Clement,West Virginia,Pitt,WVU,-,-,212,5.71,275,7.44,38.13,1.74,21.9,0.32,0.00,0.00,0.0,0.00
Isiah Paige,Old Dominion,VaTech,VaTech,-,-,213,5.70,176,9.52,40.36,3.82,10.6,0.27,0.27,0.09,3.0,0.00
Omar Cooper,Indiana,UCLA,Ind,-,-,214,5.69,224,8.48,41.44,2.80,14.8,0.25,0.17,0.08,2.1,0.00
Javon Tracy,Miami (OH),Cin,Cin,-,-,215,5.66,242,8.03,40.27,2.36,17.1,0.27,0.00,0.00,0.0,0.00
Jaden Bray,West Virginia,Pitt,WVU,-,-,216,5.65,257,7.79,35.20,2.13,16.5,0.36,0.00,0.00,0.0,0.00
Hal Presley,Baylor,AF,AF,-,-,217,5.64,195,8.95,45.74,3.30,13.9,0.17,0.26,0.17,1.5,0.00
Adrian Norton,Akron,Colg,Colg,-,-,218,5.61,182,9.43,39.73,3.82,10.4,0.27,0.00,0.00,0.0,0.00
Kaleb Brown,Iowa,Troy,Troy,-,-,219,5.60,206,8.73,44.69,3.13,14.3,0.18,0.54,0.09,6.0,0.00
Jesse Prewitt III,Central Michigan,Ill,CentMi,-,-,220,5.56,237,8.15,36.29,2.58,14.1,0.32,0.00,0.00,0.0,0.00
Cadarrius Thompson,Georgia State,Vandy,Vandy,-,-,221,5.54,220,8.52,36.05,2.98,12.1,0.32,0.00,0.00,0.0,0.00
LV Bunkley-Shelton,Georgia Southern,SCSt,SCSt,-,-,222,5.53,193,9.06,41.85,3.53,11.9,0.22,0.00,0.00,0.0,0.00
Kevin Coleman,Mississippi State,Toledo,Toledo,-,-,223,5.53,201,8.84,39.44,3.31,11.9,0.24,1.37,0.32,4.3,0.00
Kendrick Law,Alabama,Wisc,Ala,-,-,224,5.48,221,8.52,39.84,3.03,13.1,0.25,0.25,0.08,3.1,0.00
Marlion Jackson,Louisiana Tech,NCSU,LaTech,-,-,225,5.46,229,8.36,37.54,2.89,13.0,0.26,1.32,0.35,3.8,0.00
Tylan Hines,Hawaii,SamHou,Hawaii,-,-,226,5.45,191,9.13,38.80,3.68,10.5,0.24,1.28,0.32,4.0,0.00
Taji Johnson,Buffalo,UMass,UMass,-,-,227,5.45,227,8.38,33.79,2.93,11.5,0.34,0.00,0.00,0.0,0.00
Jared Brown,South Carolina,LSU,LSU,-,-,228,5.41,214,8.57,38.75,3.17,12.2,0.25,0.33,0.33,1.0,0.00
Chase Hendricks,Ohio,MorgSt,MorgSt,-,-,229,5.41,239,8.12,38.31,2.71,14.1,0.25,0.51,0.17,3.0,0.00
Moose Muhammad III,Texas A&M,Fla,TexA&M,-,-,230,5.41,207,8.72,37.50,3.31,11.3,0.24,2.10,0.48,4.4,0.00
Reymello Murphy,Arizona,KanSt,Ari,-,-,231,5.41,247,7.94,30.69,2.53,12.1,0.33,3.84,0.82,4.7,0.00
Colby Bowman,Utah State,Utah,Utah,-,-,232,5.40,233,8.26,37.95,2.86,13.3,0.27,0.00,0.00,0.0,0.00
Qian Magwood,Ball State,Mia-Fl,BallSt,-,-,233,5.40,190,9.13,37.64,3.73,10.1,0.27,0.00,0.00,0.0,0.00
Matthew Golden,Texas,Tx-SA,Tx-SA,-,-,234,5.39,246,7.98,35.06,2.59,13.5,0.31,0.00,0.08,0.0,0.00
Gary Bryant Jr.,Oregon,OreSt,Oregon,-,-,235,5.38,263,7.70,34.84,2.32,15.0,0.29,1.55,0.29,5.3,0.00
Ryan Davis,New Mexico,Auburn,NM,-,-,236,5.37,197,8.90,43.15,3.53,12.2,0.18,0.00,0.00,0.0,0.00
Jordan Faison,Notre Dame,Purdue,ND,-,-,237,5.37,273,7.47,34.10,2.10,16.2,0.30,1.60,0.20,8.0,0.00
Montana Lemonious-Craig,Arizona,KanSt,Ari,-,-,238,5.37,230,8.32,32.32,2.95,11.0,0.36,0.00,0.00,0.0,0.00
Dante Cephas,Kansas State,Ari,Ari,-,-,239,5.36,240,8.11,37.17,2.75,13.5,0.25,1.42,0.33,4.3,0.00
Quentin Skinner,Kansas,UNLV,UNLV,-,-,240,5.34,259,7.72,42.38,2.38,17.8,0.17,0.77,0.17,4.5,0.00
Ashtyn Hawkins,Baylor,AF,AF,-,-,241,5.33,236,8.16,38.25,2.83,13.5,0.25,0.00,0.08,0.0,0.00
Tyson Mobley,Liberty,UTEP,UTEP,-,-,242,5.33,295,6.96,31.45,1.64,19.2,0.36,0.00,0.00,0.0,0.00
Trech Kekahuna,Wisconsin,Ala,Ala,-,-,243,5.28,212,8.58,36.70,3.30,11.1,0.27,0.00,0.00,0.0,0.00
Milan Tucker,Florida Atlantic,FIU,FIU,-,-,244,5.23,216,8.56,35.65,3.33,10.7,0.28,0.00,0.00,0.0,0.00
Trent Walker,Oregon State,Oregon,Oregon,-,-,245,5.22,223,8.49,36.29,3.28,11.1,0.26,0.34,0.09,3.8,0.00
Caleb Douglas,Texas Tech,NorTx,NorTx,-,-,246,5.21,210,8.66,36.55,3.45,10.6,0.26,0.00,0.00,0.0,0.00
Gavin Blackwell,North Carolina,NCCent,NCCent,-,-,247,5.18,264,7.64,37.54,2.46,15.3,0.24,0.00,0.00,0.0,0.00
Mekhi Shaw,San Diego State,Cal,SDSU,-,-,248,5.17,235,8.18,37.38,3.02,12.4,0.24,0.00,0.00,0.0,0.00
Luke Floriea,Kent,Tenn,KentSt,-,-,249,5.15,232,8.27,32.26,3.12,10.3,0.31,0.55,0.08,6.9,0.00
Jeremiah Ballard,Tulsa,OkSt,OkSt,-,-,250,5.14,245,8.01,46.03,2.87,16.0,0.09,0.00,0.00,0.0,0.00
Horatio Fields,Wake Forest,Miss,Miss,-,-,251,5.12,248,7.90,34.54,2.78,12.4,0.28,0.00,0.00,0.0,0.00
Antonio Jones,Temple,CoastC,CoastC,-,-,252,5.10,265,7.64,41.51,2.54,16.3,0.16,0.00,0.00,0.0,0.00
KeAndre Lambert-Smith,Auburn,NM,NM,-,-,253,5.08,256,7.81,34.45,2.73,12.6,0.27,0.00,0.00,0.0,0.00
Giles Jackson,Washington,WashSt,WashSt,-,-,254,5.07,217,8.54,34.52,3.47,9.9,0.24,1.69,0.40,4.2,0.00
Will Pelissier,Wyoming,BYU,BYU,-,-,255,5.04,261,7.71,35.08,2.67,13.1,0.25,0.33,0.17,1.9,0.00
Devonte Ross,Troy,Iowa,Troy,-,-,256,5.02,258,7.72,36.23,2.69,13.5,0.23,0.15,0.08,1.9,0.00
O'Mega Blake,UNC Charlotte,G-Webb,G-Webb,-,-,257,5.00,281,7.29,32.86,2.29,14.3,0.29,0.00,0.00,0.0,0.00
Aaron Anderson,LSU,SCar,LSU,-,-,258,4.95,266,7.61,33.47,2.67,12.5,0.27,0.00,0.00,0.0,0.00
Jyaire Shorter,Memphis,FlaSt,Mem,-,-,259,4.95,272,7.48,29.88,2.53,11.8,0.33,0.00,0.00,0.0,0.00
Armani Winfield,Colorado State,Colo,Colo,-,-,260,4.95,243,8.01,38.43,3.06,12.6,0.19,0.00,0.00,0.0,0.00
Julian Gray,Liberty,UTEP,UTEP,-,-,261,4.94,300,6.77,29.17,1.83,15.9,0.33,0.25,0.08,3.1,0.00
Michael Mathison,Western Kentucky,MiddTn,WestKy,-,-,262,4.94,244,8.01,34.92,3.06,11.4,0.24,0.00,0.00,0.0,0.00
Tyrone Broden,Arkansas,UAB,UAB,-,-,263,4.93,269,7.55,35.08,2.62,13.4,0.23,0.38,0.08,4.8,0.00
Elijah Canion,Liberty,UTEP,UTEP,-,-,264,4.91,305,6.64,27.27,1.73,15.8,0.36,0.00,0.00,0.0,0.00
Koby Drake,Memphis,FlaSt,Mem,-,-,265,4.91,238,8.14,34.60,3.23,10.7,0.24,0.00,0.00,0.0,0.00
Ja'Cyais Credle,Georgia State,Vandy,Vandy,-,-,266,4.90,255,7.82,35.15,2.92,12.0,0.23,0.00,0.00,0.0,0.00
Eric Rivers,Florida International,FlaAtl,FIU,-,-,267,4.89,253,7.84,34.10,2.95,11.6,0.25,0.00,0.00,0.0,0.00
Porter Rooks,Eastern Michigan,JacSt,JacSt,-,-,268,4.89,251,7.84,38.21,2.95,13.0,0.18,0.00,0.00,0.0,0.00
Peyton Higgins,Troy,Iowa,Troy,-,-,269,4.86,276,7.44,38.33,2.58,14.9,0.17,0.25,0.08,3.1,0.00
Dacari Collins,North Carolina State,LaTech,LaTech,-,-,270,4.84,289,7.07,32.44,2.22,14.6,0.27,0.00,0.00,0.0,0.00
Kody Epps,BYU,Wyo,BYU,-,-,271,4.84,271,7.50,33.75,2.66,12.7,0.23,0.63,0.23,2.7,0.00
Carlos Hernandez,Washington State,Wash,WashSt,-,-,272,4.81,249,7.86,39.44,3.06,12.9,0.14,0.28,0.14,2.0,0.00
Iverson Hooks,UAB,Ark,UAB,-,-,273,4.80,274,7.44,28.80,2.64,10.9,0.32,0.00,0.00,0.0,0.00
Kyre Duplessis,Coastal Carolina,Temple,CoastC,-,-,274,4.74,250,7.85,35.16,3.11,11.3,0.16,2.38,0.98,2.4,0.00
Makai Jackson,Appalachian State,ECU,App,-,-,275,4.74,282,7.22,36.00,2.48,14.5,0.19,0.00,0.00,0.0,0.00
Damien Alford,Utah,UtahSt,Utah,-,-,276,4.73,288,7.08,33.18,2.35,14.1,0.24,0.00,0.00,0.0,0.00
Daejon Reynolds,Pittsburgh,WVU,WVU,-,-,277,4.73,262,7.70,33.28,2.97,11.2,0.23,0.00,0.00,0.0,0.00
Frank Covey IV,Northwestern,EastIl,EastIl,-,-,278,4.67,252,7.84,36.09,3.18,11.3,0.18,0.00,0.00,0.0,0.00
Andre Greene,Virginia,MD,MD,-,-,279,4.66,267,7.61,36.72,2.95,12.4,0.16,0.00,0.00,0.0,0.00
Melquan Stovall,Arizona State,TxSt,AriSt,-,-,280,4.66,277,7.42,34.22,2.76,12.4,0.17,2.07,0.34,6.1,0.00
Cortez Braham,Nevada,Minn,Nevada,-,-,281,4.65,285,7.19,32.14,2.54,12.7,0.24,0.08,0.08,1.0,0.00
Rawson MacNeill,Rice,Hou,Rice,-,-,282,4.63,268,7.58,35.63,2.95,12.1,0.18,0.00,0.00,0.0,0.00
Baylin Brooks,San Diego State,Cal,SDSU,-,-,283,4.61,286,7.16,35.61,2.54,14.0,0.18,0.00,0.00,0.0,0.00
Myles Butler,Middle Tenn. St,WestKy,WestKy,-,-,284,4.60,298,6.81,30.64,2.21,13.9,0.26,0.00,0.00,0.0,0.00
Brett Buckman,UConn,Duke,UConn,-,-,285,4.59,254,7.83,35.76,3.24,11.0,0.16,0.41,0.16,2.6,0.00
CJ Smith,Purdue,ND,ND,-,-,286,4.59,292,7.03,33.09,2.45,13.5,0.21,0.00,0.00,0.0,0.00
Willie McCoy,UTSA,Tex,Tx-SA,-,-,287,4.55,287,7.15,28.37,2.60,10.9,0.28,0.37,0.28,1.3,0.00
Sterling Galban,Massachusetts,Buff,UMass,-,-,288,4.54,279,7.35,31.33,2.81,11.1,0.23,0.00,0.00,0.0,0.00
Zae Baines,Temple,CoastC,CoastC,-,-,289,4.52,260,7.72,40.40,3.20,12.6,0.08,0.00,0.00,0.0,0.00
Donovan Ollie,Colorado State,Colo,Colo,-,-,290,4.51,280,7.33,35.40,2.82,12.6,0.16,0.00,0.00,0.0,0.00
Alex Perry,Hawaii,SamHou,Hawaii,-,-,291,4.51,283,7.21,30.79,2.70,11.4,0.24,0.00,0.00,0.0,0.00
Braylen Walker,Rice,Hou,Rice,-,-,292,4.49,319,6.37,28.03,1.88,14.9,0.28,0.00,0.00,0.0,0.00
Devin Boddie,Wyoming,BYU,BYU,-,-,293,4.48,278,7.39,32.64,2.91,11.2,0.18,1.27,0.27,4.7,0.00
Landon Parker,Troy,Iowa,Troy,-,-,294,4.44,310,6.53,28.00,2.09,13.4,0.27,0.00,0.00,0.0,0.00
Skyler Bell,UConn,Duke,UConn,-,-,295,4.43,291,7.06,27.91,2.64,10.6,0.27,0.00,0.00,0.0,0.00
Josiah Freeman,Fresno State,NMSt,NMSt,-,-,296,4.43,304,6.69,28.61,2.26,12.7,0.26,0.00,0.00,0.0,0.00
Donovan Faupel,New Mexico State,Fres,NMSt,-,-,297,4.39,311,6.51,25.10,2.12,11.8,0.31,0.00,0.00,0.0,0.00
Robert Lewis,Auburn,NM,NM,-,-,298,4.38,296,6.94,29.58,2.57,11.5,0.23,0.60,0.08,7.5,0.00
Jake Smith,Arizona State,TxSt,AriSt,-,-,299,4.34,290,7.07,29.30,2.73,10.7,0.23,0.00,0.00,0.0,0.00
Titus Mokiao-Atimalala,UCLA,Ind,Ind,-,-,300,4.33,313,6.49,28.25,2.17,13.0,0.25,0.00,0.00,0.0,0.00
Reagan Ealy,Arkansas State,Mich,ArkSt,-,-,301,4.29,315,6.43,31.72,2.14,14.8,0.19,0.00,0.00,0.0,0.00
Diante Vines,Old Dominion,VaTech,VaTech,-,-,302,4.29,318,6.37,28.16,2.08,13.5,0.24,0.32,0.08,4.0,0.00
Chris Parker,Central Michigan,Ill,CentMi,-,-,303,4.24,329,6.20,27.76,1.96,14.2,0.24,0.00,0.00,0.0,0.00
Gamarion Carter,Middle Tenn. St,WestKy,WestKy,-,-,304,4.20,325,6.29,31.09,2.09,14.9,0.18,0.00,0.18,0.0,0.00
Trell Harris,Virginia,MD,MD,-,-,305,4.20,312,6.50,31.83,2.30,13.8,0.17,0.00,0.00,0.0,0.00
TreyShun Hurry,San Jose State,KennSt,KennSt,-,-,306,4.20,294,6.96,31.64,2.76,11.5,0.17,0.00,0.00,0.0,0.00
Ja'Varrius Johnson,Central Florida,TCU,UCF,-,-,307,4.20,297,6.84,30.27,2.64,11.5,0.18,0.82,0.09,9.1,0.00
Jordan Mosley,Mississippi State,Toledo,Toledo,-,-,308,4.20,317,6.38,29.91,2.18,13.7,0.18,1.18,0.27,4.4,0.00
Larry Simmons,Southern Miss,USF,USF,-,-,309,4.20,308,6.58,28.15,2.38,11.8,0.23,0.00,0.00,0.0,0.00
Nazeviah Burris,Florida International,FlaAtl,FIU,-,-,310,4.18,322,6.34,32.16,2.16,14.9,0.16,0.00,0.00,0.0,0.00
Tony Johnson,Cincinnati,Mia-O,Cin,-,-,311,4.18,323,6.31,30.13,2.13,14.1,0.18,0.98,0.09,10.9,0.00
Raphael Williams,Pittsburgh,WVU,WVU,-,-,312,4.18,303,6.70,26.17,2.52,10.4,0.26,0.00,0.00,0.0,0.00
Jasaiah Gathings,UConn,Duke,UConn,-,-,313,4.17,270,7.51,36.51,3.34,10.9,0.09,0.00,0.00,0.0,0.00
Adam Jones,Arkansas State,Mich,ArkSt,-,-,314,4.17,342,6.00,31.67,1.83,17.3,0.17,0.00,0.00,0.0,0.00
Caleb Odom,Alabama,Wisc,Ala,-,-,315,4.16,341,6.01,25.68,1.85,13.9,0.26,0.00,0.00,0.0,0.00
Jayden Thomas,Notre Dame,Purdue,ND,-,-,316,4.13,337,6.07,29.03,1.94,15.0,0.19,0.68,0.10,6.8,0.00
Gage Larvadain,South Carolina,LSU,LSU,-,-,317,4.09,320,6.36,29.27,2.27,12.9,0.18,0.73,0.18,4.1,0.00
Justin Bowick,Ball State,Mia-Fl,BallSt,-,-,318,4.08,309,6.58,25.83,2.50,10.3,0.25,0.00,0.00,0.0,0.00
Jayden McGowan,Boston College,Missou,BC,-,-,319,4.07,293,7.02,33.30,2.95,11.3,0.09,2.05,0.45,4.6,0.00
T.J. Jones,UAB,Ark,UAB,-,-,320,4.05,355,5.64,24.62,1.59,15.5,0.26,0.00,0.00,0.0,0.00
Nick Marsh,Michigan State,PVA&M,PVA&M,-,-,321,4.05,354,5.66,26.12,1.61,16.2,0.22,1.17,0.22,5.3,0.00
Seth Anderson,Iowa,Troy,Troy,-,-,322,4.03,327,6.25,29.92,2.21,13.5,0.16,0.57,0.08,7.1,0.00
Keagan Johnson,Kansas State,Ari,Ari,-,-,323,4.02,326,6.26,23.84,2.24,10.6,0.24,2.00,0.56,3.6,0.00
Anthony Smith,East Carolina,App,App,-,-,324,4.02,335,6.10,30.17,2.08,14.5,0.17,0.00,0.00,0.0,0.00
Alex Brown,Wyoming,BYU,BYU,-,-,325,4.01,328,6.22,24.77,2.21,11.2,0.26,0.00,0.00,0.0,0.00
Casey Cain,UNLV,Kansas,UNLV,-,-,326,4.00,333,6.14,28.84,2.14,13.5,0.19,0.00,0.00,0.0,0.00
Nate McCollum,North Carolina,NCCent,NCCent,-,-,327,4.00,284,7.20,35.08,3.20,11.0,0.08,0.00,0.00,0.0,0.00
Dalton Stroman,Appalachian State,ECU,App,-,-,328,4.00,365,5.42,25.50,1.42,18.0,0.24,0.32,0.08,4.0,0.00
Dalevon Campbell,South Carolina,LSU,LSU,-,-,329,3.96,336,6.09,33.96,2.13,15.9,0.09,0.27,0.09,3.0,0.00
Malik Phillips,Sam Houston,Hawaii,Hawaii,-,-,330,3.95,301,6.75,33.73,2.80,12.0,0.08,0.68,0.25,2.7,0.00
Javon Harvey,Duke,UConn,UConn,-,-,331,3.89,343,5.98,27.43,2.10,13.1,0.19,0.00,0.00,0.0,0.00
Jordan Smith,New Mexico State,Fres,NMSt,-,-,332,3.89,314,6.44,28.00,2.55,11.0,0.18,0.00,0.00,0.0,0.00
Stephon Johnson,Houston,Rice,Rice,-,-,333,3.85,334,6.13,26.91,2.27,11.9,0.18,0.73,0.09,8.1,0.00
Dont'e Thornton Jr.,Tennessee,KentSt,KentSt,-,-,334,3.85,361,5.49,27.64,1.64,16.9,0.18,0.00,0.00,0.0,0.00
Kordell David,New Mexico State,Fres,NMSt,-,-,335,3.82,344,5.94,24.08,2.12,11.4,0.24,0.00,0.00,0.0,0.00
Elijah Spencer,Minnesota,Nevada,Nevada,-,-,336,3.82,351,5.74,23.76,1.92,12.4,0.24,0.00,0.00,0.0,0.00
Walker Merrill,Wake Forest,Miss,Miss,-,-,337,3.78,331,6.16,27.57,2.38,11.6,0.17,0.00,0.00,0.0,0.00
Jimmy Horn,Colorado,ColoSt,Colo,-,-,338,3.77,321,6.34,25.81,2.57,10.0,0.19,0.48,0.10,4.8,0.00
Marshaun Brown,Nevada,Minn,Nevada,-,-,339,3.76,347,5.80,27.84,2.04,13.6,0.16,0.00,0.00,0.0,0.00
John Adams,Temple,CoastC,CoastC,-,-,340,3.74,345,5.88,21.42,2.13,10.1,0.27,0.00,0.00,0.0,0.00
Darius Copeland,Liberty,UTEP,UTEP,-,-,341,3.73,387,4.93,14.90,1.20,12.4,0.10,10.40,2.30,4.5,0.10
Jadon Jackson,Kansas State,Ari,Ari,-,-,342,3.73,364,5.43,22.90,1.70,13.5,0.20,2.40,0.40,6.0,0.00
Malikhi Miller,San Jose State,KennSt,KennSt,-,-,343,3.71,307,6.58,31.57,2.87,11.0,0.09,0.00,0.00,0.0,0.00
Mookie Cooper,Missouri,BC,BC,-,-,344,3.70,306,6.63,36.71,2.93,12.5,0.00,0.27,0.09,3.0,0.00
Malik Elzy,Illinois,CentMi,CentMi,-,-,345,3.70,358,5.60,25.52,1.90,13.4,0.19,0.00,0.00,0.0,0.00
Octavian Smith,Maryland,UVa,MD,-,-,346,3.69,316,6.39,27.06,2.70,10.0,0.16,0.32,0.16,2.0,0.00
Brandon Buckhaulter,UAB,Ark,UAB,-,-,347,3.68,380,5.06,19.93,1.38,14.4,0.21,4.41,0.41,10.8,0.00
Rodney Harris,Ohio,MorgSt,MorgSt,-,-,348,3.68,348,5.80,27.02,2.12,12.7,0.16,0.00,0.00,0.0,0.00
Raylen Sharpe,Fresno State,NMSt,NMSt,-,-,349,3.67,360,5.55,23.25,1.88,12.4,0.22,0.00,0.00,0.0,0.00
Troy Omeire,Arizona State,TxSt,AriSt,-,-,350,3.66,359,5.57,21.58,1.92,11.2,0.25,0.00,0.00,0.0,0.00
Eamonn Dennis,Ohio,MorgSt,MorgSt,-,-,351,3.65,338,6.05,25.87,2.40,10.8,0.18,0.00,0.00,0.0,0.00
Kenny Johnson,Pittsburgh,WVU,WVU,-,-,352,3.62,346,5.88,25.74,2.26,11.4,0.17,0.00,0.00,0.0,0.00
Jeremiah Webb,South Alabama,NWSt,NWSt,-,-,353,3.61,377,5.15,25.18,1.55,16.2,0.18,0.00,0.00,0.0,0.00
JoJo Earle,TCU,UCF,UCF,-,-,354,3.57,375,5.16,24.00,1.59,15.1,0.18,1.15,0.26,4.4,0.00
Silas Bolden,Texas,Tx-SA,Tx-SA,-,-,355,3.56,362,5.47,24.27,1.91,12.7,0.18,0.45,0.09,5.0,0.00
Michael Brown-Stephens,South Florida,SouMis,USF,-,-,356,3.56,357,5.60,25.36,2.04,12.4,0.17,0.00,0.00,0.0,0.00
Kyle Maxwell,Washington State,Wash,WashSt,-,-,357,3.56,374,5.17,25.56,1.61,15.9,0.17,0.00,0.00,0.0,0.00
Sahmir Hagans,Duke,UConn,UConn,-,-,358,3.55,339,6.04,26.42,2.49,10.6,0.15,0.00,0.00,0.0,0.00
Ife Adeyi,Sam Houston,Hawaii,Hawaii,-,-,359,3.54,352,5.73,29.71,2.19,13.6,0.10,0.00,0.00,0.0,0.00
Shadeed Ahmed,Louisiana Tech,NCSU,LaTech,-,-,360,3.54,356,5.63,23.83,2.09,11.4,0.17,1.13,0.61,1.9,0.00
Marcus Bellon,Nevada,Minn,Nevada,-,-,361,3.54,330,6.16,30.16,2.62,11.5,0.08,0.33,0.08,4.1,0.00
Solomon Davis,Central Michigan,Ill,CentMi,-,-,362,3.54,349,5.75,25.19,2.21,11.4,0.17,0.00,0.00,0.0,0.00
Javon Ivory,South Alabama,NWSt,NWSt,-,-,363,3.54,340,6.04,29.81,2.50,11.9,0.09,0.00,0.00,0.0,0.00
Koali Nishigaya,Hawaii,SamHou,Hawaii,-,-,364,3.53,299,6.78,30.33,3.25,9.3,0.08,0.00,0.00,0.0,0.00
Jonah Panoke,Hawaii,SamHou,Hawaii,-,-,365,3.53,324,6.30,26.08,2.77,9.4,0.15,0.00,0.00,0.0,0.00
Oran Singleton,Eastern Michigan,JacSt,JacSt,-,-,366,3.48,353,5.66,23.91,2.18,11.0,0.18,0.00,0.00,0.0,0.00
Davis Dalton,Southern Miss,USF,USF,-,-,367,3.47,372,5.21,20.53,1.74,11.8,0.24,0.00,0.00,0.0,0.00
Mikey Matthews,California,SDSU,SDSU,-,-,368,3.47,302,6.72,29.33,3.25,9.0,0.08,0.33,0.08,4.1,0.00
Zavion Thomas,LSU,SCar,LSU,-,-,369,3.47,368,5.30,24.67,1.83,13.5,0.17,0.00,0.00,0.0,0.00
TJ Sheffield,UConn,Duke,UConn,-,-,370,3.46,350,5.74,23.73,2.27,10.5,0.18,0.00,0.00,0.0,0.00
Malique Dieudonne,Western Michigan,B-C,B-C,-,-,371,3.39,332,6.14,28.92,2.75,10.5,0.08,0.00,0.00,0.0,0.00
Trent Hudson,Mississippi State,Toledo,Toledo,-,-,372,3.38,381,5.03,24.45,1.65,14.8,0.15,0.30,0.08,3.8,0.00
Senika McKie,Coastal Carolina,Temple,CoastC,-,-,373,3.37,366,5.41,28.82,2.04,14.1,0.08,0.00,0.00,0.0,0.00
Kamryn Perry,Miami (OH),Cin,Cin,-,-,374,3.34,386,4.96,22.86,1.62,14.1,0.16,0.81,0.24,3.4,0.00
Jay Jay Etheridge,Kent,Tenn,KentSt,-,-,375,3.29,367,5.38,22.00,2.09,10.5,0.18,0.00,0.00,0.0,0.00
Marcus Sanders,Georgia Southern,SCSt,SCSt,-,-,376,3.28,383,4.98,23.62,1.69,14.0,0.15,0.00,0.00,0.0,0.00
Kobie Campbell,Rice,Hou,Rice,-,-,377,3.25,390,4.83,22.50,1.58,14.2,0.17,0.00,0.00,0.0,0.00
Moussa Barry,Western Kentucky,MiddTn,WestKy,-,-,378,3.20,385,4.97,22.77,1.77,12.9,0.15,0.00,0.00,0.0,0.00
Preston Fox,West Virginia,Pitt,WVU,-,-,379,3.20,384,4.98,25.78,1.78,14.5,0.09,0.56,0.19,2.9,0.00
Isaiah Sategna,Arkansas,UAB,UAB,-,-,380,3.20,382,5.00,20.49,1.80,11.4,0.17,1.20,0.17,7.1,0.00
Christian Leary,Georgia Tech,VMI,VMI,-,-,381,3.19,379,5.07,21.26,1.89,11.2,0.17,0.34,0.17,2.0,0.00
Beau Sparks,Texas State,AriSt,AriSt,-,-,382,3.18,388,4.86,22.98,1.68,13.7,0.15,0.00,0.00,0.0,0.00
Spencer Curtis,Hawaii,SamHou,Hawaii,-,-,383,3.13,363,5.43,26.21,2.30,11.4,0.09,0.00,0.00,0.0,0.00
Nic Trujillo,New Mexico,Auburn,NM,-,-,384,3.10,395,4.70,22.17,1.61,13.8,0.15,0.00,0.00,0.0,0.00
Drae McCray,Texas Tech,NorTx,NorTx,-,-,385,3.08,370,5.25,20.00,2.17,9.2,0.17,0.35,0.09,3.9,0.00
Brannon Spector,Jacksonville State,EastMi,JacSt,-,-,386,3.07,394,4.71,19.06,1.65,11.6,0.19,0.00,0.00,0.0,0.00
CJ Williams,Wisconsin,Ala,Ala,-,-,387,3.07,369,5.26,24.95,2.19,11.4,0.10,0.00,0.00,0.0,0.00
